IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1548,1967,GSI004,91,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1549,1967,GSI004,60,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1552,1910,GSI004,70,Aprovado,0,1,1,2,1,1,2,2,1,2,2,2,1,2
1555,1901,GSI004,1,Reprovado,1,0,1,2,1,0,2,0,0,2,2,2,0,2
1556,1898,GSI004,3,Reprovado,1,0,1,2,1,0,2,1,1,2,2,2,1,2
1561,2723,GSI004,72,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1562,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1565,2592,GSI004,82,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1567,2409,GSI004,0,Reprovado,1,0,0,0,0,2,2,2,1,0,2,2,1,0
1568,2027,GSI004,22,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,0
1573,2153,GSI004,21,Reprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1574,2058,GSI004,40,Reprovado,1,1,1,1,2,1,2,2,0,2,2,2,1,1
1575,2592,GSI004,80,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1576,2486,GSI004,0,Reprovado,0,1,0,0,2,0,1,1,0,1,2,2,0,2
1580,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1584,1898,GSI004,15,Reprovado,1,0,1,2,1,0,2,1,1,2,2,2,1,2
1585,2174,GSI004,88,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1588,2506,GSI004,2,Reprovado,0,1,1,1,2,1,1,1,1,1,2,2,1,2
1591,2599,GSI004,76,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1594,1995,GSI004,3,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,0
1601,1639,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
1608,2167,GSI004,0,Reprovado,0,1,1,0,0,2,2,2,0,2,2,2,1,1
1609,1901,GSI004,77,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1611,2051,GSI004,10,Reprovado,1,0,1,1,1,0,2,2,0,2,2,2,0,0
1612,1955,GSI004,40,Reprovado,1,1,1,2,0,1,2,2,1,2,2,2,1,2
1613,2333,GSI004,0,Reprovado,0,0,2,0,0,2,0,2,0,0,2,2,0,0
1614,1906,GSI004,40,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
1615,1854,GSI004,66,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1617,2642,GSI004,20,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1620,2411,GSI004,11,Reprovado,1,0,0,0,0,2,2,2,0,0,2,2,0,0
1621,2558,GSI004,63,Aprovado,1,1,1,1,2,1,1,1,1,1,1,1,1,2
1622,1901,GSI004,18,Reprovado,1,1,1,2,1,1,2,0,0,2,2,2,0,2
1624,1901,GSI004,65,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1625,2061,GSI004,29,Reprovado,1,1,1,1,2,0,2,2,1,2,2,2,0,1
1628,2153,GSI004,85,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1630,2058,GSI004,86,Aprovado,1,0,1,1,2,1,2,2,1,2,2,2,1,1
1631,1898,GSI004,6,Reprovado,1,0,1,2,1,1,2,1,1,2,2,2,0,2
1643,1854,GSI004,82,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1655,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1656,2490,GSI004,69,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1660,2558,GSI004,72,Aprovado,1,1,1,1,2,1,1,1,0,0,1,1,1,2
1661,2562,GSI004,64,Aprovado,1,1,1,1,2,1,1,1,1,1,2,2,1,2
1663,2409,GSI004,75,Aprovado,1,1,1,0,1,2,2,2,1,1,2,2,1,0
1666,2411,GSI004,78,Aprovado,1,1,0,1,1,2,2,2,1,0,2,2,1,0
1667,2409,GSI004,62,Aprovado,1,1,1,0,1,2,2,2,1,0,2,2,1,0
1669,2174,GSI004,16,Reprovado,0,0,0,0,0,0,2,2,1,2,2,2,1,1
1670,1639,GSI004,16,Reprovado,1,1,1,1,1,2,2,2,1,1,2,2,1,2
1674,2259,GSI004,62,Aprovado,0,1,1,1,1,2,2,2,1,1,2,2,1,2
1675,2333,GSI004,27,Reprovado,1,0,2,1,1,2,0,2,0,0,2,2,0,0
1679,2153,GSI004,63,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1683,2051,GSI004,0,Reprovado,0,0,0,0,0,0,2,2,0,2,2,2,0,0
1684,2096,GSI004,98,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1686,2092,GSI004,78,Aprovado,1,1,0,1,1,1,2,2,1,2,2,2,1,1
1687,1995,GSI004,36,Reprovado,1,1,1,1,1,1,2,2,0,2,2,2,1,1
1690,1898,GSI004,65,Aprovado,1,0,1,2,0,0,2,1,1,2,2,2,1,2
1691,1955,GSI004,90,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,1,2
1693,1898,GSI004,69,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1697,2027,GSI004,70,Aprovado,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1701,1910,GSI004,0,Reprovado,0,0,1,2,0,1,2,2,0,2,2,2,0,2
1702,1901,GSI004,64,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1703,1901,GSI004,5,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1838,1854,GSI004,37,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1839,1854,GSI004,56,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1840,1854,GSI004,5,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1841,1854,GSI004,65,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1842,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1843,1854,GSI004,95,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1844,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1847,1854,GSI004,34,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1848,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1849,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1850,1854,GSI004,91,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1851,1854,GSI004,51,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1852,1854,GSI004,82,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1853,1854,GSI004,44,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1854,1854,GSI004,76,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1855,1854,GSI004,82,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1856,1854,GSI004,53,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1857,1854,GSI004,15,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1858,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1859,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1860,1854,GSI004,70,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1861,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1862,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1863,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1864,1854,GSI004,72,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1868,1854,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1869,1854,GSI004,50,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1870,1854,GSI004,0,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1871,1854,GSI004,22,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1872,1854,GSI004,49,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1873,1854,GSI004,82,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1877,1854,GSI004,18,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1886,2723,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1889,2703,GSI004,2,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1890,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1891,2723,GSI004,28,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1892,2723,GSI004,71,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1893,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1894,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1895,2723,GSI004,69,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1898,2723,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1899,2723,GSI004,74,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1900,2703,GSI004,2,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1901,2723,GSI004,70,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1902,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1903,2723,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1904,2723,GSI004,68,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1905,2723,GSI004,86,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1906,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1907,2703,GSI004,69,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1908,2660,GSI004,73,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1909,2723,GSI004,73,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1910,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1911,2723,GSI004,72,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1912,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1913,2703,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1914,2723,GSI004,15,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1915,2723,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1917,2703,GSI004,2,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1918,2723,GSI004,93,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1920,2723,GSI004,69,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1921,2723,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1922,2723,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1923,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1928,2642,GSI004,23,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1939,2703,GSI004,83,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1940,2703,GSI004,69,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1941,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1948,2703,GSI004,68,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1949,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1950,2703,GSI004,100,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1951,2703,GSI004,16,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1952,2703,GSI004,79,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1953,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1954,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1955,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1956,2703,GSI004,62,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1957,2703,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1958,2688,GSI004,63,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1959,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1960,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1961,2703,GSI004,77,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1962,2562,GSI004,0,Reprovado,1,0,0,0,2,0,1,1,1,1,2,2,0,2
1963,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1964,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1965,2703,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1968,2703,GSI004,62,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1969,2703,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1970,2703,GSI004,68,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1971,2703,GSI004,71,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1972,2703,GSI004,64,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1973,2703,GSI004,76,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1974,2703,GSI004,67,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1980,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1981,2703,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1982,2660,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1989,2409,GSI004,0,Reprovado,1,0,0,0,0,2,2,2,1,0,2,2,1,0
1991,2660,GSI004,64,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
1992,2688,GSI004,71,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1993,2688,GSI004,100,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
1994,2660,GSI004,92,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2000,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2001,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2002,2621,GSI004,22,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2003,2660,GSI004,76,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2004,2621,GSI004,60,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2005,2688,GSI004,67,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2006,2660,GSI004,62,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2007,2676,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2009,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2010,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2011,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2012,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2013,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2015,2660,GSI004,13,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2016,2676,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2017,2642,GSI004,65,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2018,2660,GSI004,83,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2019,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2020,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2021,2688,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2022,2688,GSI004,71,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2023,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2024,2676,GSI004,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2025,2292,GSI004,97,Aprovado,1,1,1,1,1,2,2,2,1,2,2,2,1,1
2026,2592,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2029,2486,GSI004,0,Reprovado,1,1,0,0,2,0,1,1,0,1,2,2,0,2
2031,2660,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2032,2688,GSI004,0,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2033,2506,GSI004,60,Aprovado,0,1,0,1,2,0,1,1,0,1,2,2,1,2
2034,2660,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2042,2562,GSI004,0,Reprovado,1,0,0,0,2,1,1,1,1,1,2,2,0,2
2051,2621,GSI004,22,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2052,2562,GSI004,0,Reprovado,1,0,1,0,2,0,1,1,1,1,2,2,1,2
2059,2621,GSI004,0,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2060,2621,GSI004,75,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2061,2642,GSI004,77,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2062,2642,GSI004,73,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2063,2621,GSI004,0,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2064,2621,GSI004,60,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2065,2621,GSI004,44,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2066,2486,GSI004,1,Reprovado,1,1,0,1,2,1,1,1,1,1,2,2,0,2
2067,2409,GSI004,10,Reprovado,1,1,0,0,0,2,2,2,1,0,2,2,1,0
2068,2562,GSI004,0,Reprovado,1,0,0,0,2,0,1,1,1,1,2,2,0,2
2069,2592,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2071,2621,GSI004,87,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2072,2621,GSI004,80,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2073,2621,GSI004,27,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2074,2562,GSI004,68,Aprovado,1,1,1,1,2,1,1,1,1,1,2,2,1,2
2075,2621,GSI004,41,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2076,2621,GSI004,73,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2077,2642,GSI004,36,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2078,2621,GSI004,79,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2079,2592,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2080,2592,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2081,2592,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2082,2621,GSI004,34,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2083,2562,GSI004,0,Reprovado,1,0,0,0,2,0,1,1,1,1,2,2,0,2
2084,2642,GSI004,79,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2088,2621,GSI004,75,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2089,2167,GSI004,90,Aprovado,0,1,1,1,1,2,2,2,1,2,2,2,1,1
2090,2330,GSI004,69,Aprovado,1,1,2,1,1,2,1,2,1,1,2,2,1,1
2091,2562,GSI004,0,Reprovado,1,0,0,0,2,0,1,1,1,1,2,2,0,2
2092,2642,GSI004,81,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2093,2592,GSI004,45,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2100,2599,GSI004,72,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2101,2599,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2102,2621,GSI004,81,Aprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2107,2621,GSI004,35,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2108,2599,GSI004,79,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2109,2621,GSI004,0,Reprovado,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2125,2599,GSI004,83,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2128,2599,GSI004,43,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2129,2599,GSI004,65,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2130,2599,GSI004,90,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2131,2599,GSI004,61,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2132,2599,GSI004,73,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2133,2599,GSI004,80,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2134,2380,GSI004,0,Reprovado,1,1,1,1,1,2,2,2,0,1,2,2,0,0
2135,2599,GSI004,30,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2137,2599,GSI004,75,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2138,2599,GSI004,72,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2139,2592,GSI004,73,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2140,2409,GSI004,0,Reprovado,1,0,0,0,0,2,2,2,1,0,2,2,1,0
2141,2486,GSI004,0,Reprovado,1,1,0,1,2,0,1,1,1,1,2,2,1,2
2142,2599,GSI004,63,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2143,2599,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2144,2599,GSI004,0,Reprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2145,2592,GSI004,63,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2146,2592,GSI004,82,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2147,2592,GSI004,74,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2148,2562,GSI004,0,Reprovado,1,0,0,0,2,0,1,1,1,1,2,2,0,2
2149,2592,GSI004,69,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2150,2592,GSI004,78,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2151,2592,GSI004,60,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2153,2599,GSI004,79,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2157,2562,GSI004,24,Reprovado,1,1,1,1,2,1,1,1,1,1,2,2,1,2
2161,2592,GSI004,61,Aprovado,1,1,1,2,1,1,2,2,1,2,2,2,2,2
2164,2558,GSI004,83,Aprovado,1,1,1,1,2,1,0,1,1,1,1,1,1,2
2165,2558,GSI004,12,Reprovado,0,1,1,1,2,1,0,1,1,1,1,1,0,2
2166,2486,GSI004,0,Reprovado,0,1,0,0,2,0,1,1,0,1,2,2,0,2
2167,2506,GSI004,0,Reprovado,0,1,0,1,2,0,1,1,0,1,2,2,1,2
2178,2486,GSI004,0,Reprovado,0,1,0,0,2,0,1,1,0,1,2,2,0,2
2179,2562,GSI004,0,Reprovado,1,0,0,1,2,0,1,1,1,1,2,2,0,2
2180,2562,GSI004,84,Aprovado,1,1,1,1,2,1,1,1,1,1,2,2,1,2
