IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1956,1892,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1957,1892,GSI005,76,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1958,1892,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1959,1892,GSI005,65,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1960,1892,GSI005,74,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1961,1892,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1962,1892,GSI005,28,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1963,1892,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1964,1892,GSI005,36,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1965,1892,GSI005,91,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1968,1892,GSI005,65,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1969,1892,GSI005,27,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1970,1892,GSI005,76,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1971,1892,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1972,1892,GSI005,75,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1973,1892,GSI005,96,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1974,1892,GSI005,97,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1980,1892,GSI005,10,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1981,1892,GSI005,77,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1982,1892,GSI005,18,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1989,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1991,2658,GSI005,89,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1992,2658,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1993,2658,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1994,2658,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2000,2658,GSI005,24,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2001,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2002,2590,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2003,2600,GSI005,0,Reprovado,1,1,1,1,0,0,2,0,1,2,2,0,2,1,2,1,2,0,0,0
2004,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2005,2658,GSI005,82,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2006,2658,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2007,2622,GSI005,61,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2008,2658,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2009,2658,GSI005,67,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2010,2375,GSI005,68,Aprovado,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
2011,2658,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2012,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2013,2658,GSI005,81,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2015,2658,GSI005,25,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2016,2658,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2017,2658,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2018,2658,GSI005,92,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2019,2658,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2020,2658,GSI005,61,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2021,2658,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2022,2658,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2023,2622,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2024,2658,GSI005,35,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2025,2600,GSI005,60,Aprovado,1,1,1,1,1,1,2,1,1,2,2,0,2,1,2,1,2,1,1,1
2026,2622,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2029,2658,GSI005,74,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2031,2658,GSI005,84,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2032,2658,GSI005,8,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2033,2590,GSI005,37,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2034,2658,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2042,2600,GSI005,35,Reprovado,1,1,1,1,1,1,2,0,1,2,2,1,2,1,2,1,2,1,0,1
2051,2590,GSI005,26,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2052,2367,GSI005,12,Reprovado,1,0,2,2,1,2,2,1,0,1,2,2,0,0,1,0,2,0,0,0
2059,2622,GSI005,23,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2060,2622,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2061,2622,GSI005,89,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2062,2622,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2063,2622,GSI005,6,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2064,2622,GSI005,84,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2065,2622,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2066,2600,GSI005,73,Aprovado,1,1,1,1,1,1,2,1,1,2,2,0,2,1,2,1,2,1,1,1
2067,2622,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2068,2600,GSI005,14,Reprovado,1,1,1,1,1,1,2,0,1,2,2,0,2,1,2,1,2,1,0,1
2069,2600,GSI005,60,Aprovado,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1
2071,2622,GSI005,81,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2072,2622,GSI005,97,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2073,2375,GSI005,0,Reprovado,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2074,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2075,2622,GSI005,74,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2076,2622,GSI005,84,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2077,2622,GSI005,72,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2078,2622,GSI005,75,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2079,2622,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2080,2622,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2081,2622,GSI005,61,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2082,2622,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2083,2600,GSI005,20,Reprovado,1,1,1,1,1,1,2,0,1,2,2,1,2,1,2,1,2,1,1,1
2084,2622,GSI005,90,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2088,2622,GSI005,52,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2089,2622,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2090,2622,GSI005,77,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2091,2507,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,0,1
2092,2622,GSI005,89,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2093,2590,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2100,2590,GSI005,37,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2101,2622,GSI005,71,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2102,2622,GSI005,84,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2107,2622,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2108,2622,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2109,2622,GSI005,21,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2125,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2128,2590,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2129,2590,GSI005,12,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2130,2590,GSI005,71,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2131,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2132,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2133,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2134,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2135,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2137,2590,GSI005,49,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2138,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2139,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2140,2375,GSI005,0,Reprovado,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2141,2375,GSI005,0,Reprovado,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2142,2590,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2143,2590,GSI005,75,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2144,2590,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2145,2590,GSI005,41,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2146,2590,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2147,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2148,2590,GSI005,5,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2149,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2150,2590,GSI005,49,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2151,2590,GSI005,2,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2152,2507,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2153,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2157,2557,GSI005,34,Reprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,0,2,0,1,0
2161,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2164,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,0,1,1,2,1,1,1
2165,2557,GSI005,60,Aprovado,1,1,2,2,0,2,1,1,1,0,2,2,1,0,1,1,2,1,1,1
2166,2507,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,0,1
2167,2507,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,0,1
2178,2418,GSI005,0,Reprovado,1,1,0,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2179,2375,GSI005,32,Reprovado,0,1,2,1,0,1,2,0,2,2,0,0,2,0,2,0,2,0,1,1
2180,2557,GSI005,61,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
2181,2375,GSI005,60,Aprovado,1,1,2,0,0,1,2,1,2,2,1,0,2,1,2,0,2,1,1,1
2187,2507,GSI005,38,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2188,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
2189,2507,GSI005,23,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2190,2418,GSI005,72,Aprovado,1,1,1,0,1,1,2,1,2,2,1,1,2,1,2,0,2,1,1,1
2191,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,0,0,1,2,1,1,0
2192,2507,GSI005,20,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2193,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,0,2,1,1,1
2194,2507,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2195,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
2197,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,0,2,2,1,1,1,1,2,1,1,1
2198,2557,GSI005,67,Aprovado,1,1,2,2,0,2,0,0,0,1,2,2,1,0,1,1,2,1,1,1
2199,2557,GSI005,60,Aprovado,1,1,2,2,0,2,0,1,1,1,2,2,1,1,0,1,2,1,1,1
2200,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2201,2507,GSI005,27,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2202,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
2203,2557,GSI005,60,Aprovado,1,0,2,2,0,2,1,0,1,1,2,2,0,0,1,1,2,1,1,0
2204,2557,GSI005,61,Aprovado,1,1,2,2,0,2,1,0,1,1,2,2,0,0,1,1,2,1,1,0
2209,2557,GSI005,60,Aprovado,1,1,2,2,0,2,0,0,1,1,2,2,1,0,0,1,2,1,1,1
2222,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2229,2485,GSI005,79,Aprovado,1,1,2,2,1,2,2,0,0,2,2,2,0,1,1,0,2,1,1,1
2230,2485,GSI005,83,Aprovado,1,0,2,2,1,2,2,0,1,2,2,2,1,0,0,1,2,1,1,1
2232,2485,GSI005,60,Aprovado,1,1,2,2,0,2,2,1,1,2,2,2,0,1,0,1,2,1,1,1
2233,2485,GSI005,25,Reprovado,1,0,2,2,1,2,2,0,0,2,2,2,0,0,1,0,2,1,1,1
2235,2485,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,0,1,1,2,1,1,1
2236,2485,GSI005,60,Aprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2238,2507,GSI005,86,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2239,2375,GSI005,0,Reprovado,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2240,2485,GSI005,70,Aprovado,1,1,2,2,1,2,2,0,1,2,2,2,1,0,1,1,2,1,1,1
2241,2418,GSI005,96,Aprovado,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,0,2,1,1,1
2243,2485,GSI005,70,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2244,2485,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,0,2,2,2,1,0,0,1,2,1,1,1
2245,2485,GSI005,5,Reprovado,1,0,2,2,0,2,2,0,0,2,2,2,0,0,1,0,2,1,1,1
2246,2485,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2247,2326,GSI005,0,Reprovado,0,0,2,2,0,2,2,0,0,2,2,2,0,0,0,0,2,0,1,1
2250,2375,GSI005,68,Aprovado,1,0,2,0,0,1,2,1,2,2,1,0,2,1,2,1,2,1,1,1
2251,2368,GSI005,69,Aprovado,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,0
2252,2418,GSI005,92,Aprovado,1,1,1,1,1,1,2,1,2,2,1,1,2,0,2,1,2,1,1,1
2253,2485,GSI005,67,Aprovado,1,0,2,2,1,2,2,0,1,2,2,2,1,0,0,1,2,1,1,1
2259,2410,GSI005,61,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2262,2485,GSI005,60,Aprovado,1,1,2,2,0,2,2,1,1,2,2,2,1,0,1,1,2,1,1,1
2263,2485,GSI005,60,Aprovado,1,1,2,2,1,2,2,0,1,2,2,2,1,1,0,1,2,1,1,1
2264,2375,GSI005,70,Aprovado,0,1,2,0,1,1,2,0,2,2,1,0,2,0,2,0,2,1,1,1
2272,2418,GSI005,5,Reprovado,1,1,0,0,0,1,2,0,2,2,1,1,2,0,2,0,2,0,0,0
2273,2418,GSI005,70,Aprovado,1,1,1,1,1,1,2,1,2,2,1,1,2,0,2,0,2,1,1,1
2274,2375,GSI005,60,Aprovado,1,1,2,1,1,1,2,0,2,2,0,1,2,1,2,1,2,1,1,1
2276,2485,GSI005,71,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2277,2485,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2278,2375,GSI005,80,Aprovado,1,1,2,1,1,1,2,1,2,2,1,1,2,0,2,1,2,0,1,1
2279,2485,GSI005,60,Aprovado,1,0,2,2,1,2,2,0,0,2,2,2,1,1,0,1,2,1,1,1
2280,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2281,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2282,2410,GSI005,66,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2284,2410,GSI005,0,Reprovado,0,0,2,2,0,2,2,0,0,2,2,2,0,0,0,0,2,0,0,0
2287,2418,GSI005,71,Aprovado,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
2288,2410,GSI005,80,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2290,2410,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2293,2410,GSI005,60,Aprovado,1,1,2,2,0,2,2,0,1,2,2,2,1,0,1,0,2,1,1,1
2294,2410,GSI005,76,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,0,1,1,2,1,1,1
2298,2410,GSI005,67,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,0,0,2,1,1,1
2303,2410,GSI005,73,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2304,2375,GSI005,89,Aprovado,0,1,2,1,1,1,2,1,2,2,1,0,2,1,2,1,2,1,1,1
2305,2375,GSI005,73,Aprovado,1,1,2,1,1,0,2,1,2,2,1,0,2,1,2,1,2,1,1,1
2312,2410,GSI005,60,Aprovado,1,1,2,2,0,2,2,1,0,2,2,2,1,1,1,1,2,1,1,1
2313,2410,GSI005,63,Aprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2314,2375,GSI005,75,Aprovado,1,0,2,0,1,1,2,1,2,2,1,0,2,1,2,0,2,1,1,1
2315,2332,GSI005,60,Aprovado,0,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
2316,2332,GSI005,77,Aprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1
2317,2375,GSI005,0,Reprovado,0,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2318,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2319,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,0,2,1,1,1
2320,2410,GSI005,74,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2321,2410,GSI005,75,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2322,2410,GSI005,67,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,0,1,0,2,1,1,1
2323,2410,GSI005,36,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2324,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2325,2375,GSI005,84,Aprovado,1,1,2,0,1,1,2,0,2,2,1,0,2,0,2,0,2,1,1,1
2326,2410,GSI005,69,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,0,1,1,2,1,1,1
2327,2375,GSI005,88,Aprovado,1,1,2,0,1,1,2,1,2,2,1,0,2,1,2,1,2,1,1,1
2328,2410,GSI005,60,Aprovado,1,1,2,2,0,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2329,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,0,2,2,2,1,1,1,1,2,1,1,1
2330,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,0,1,2,2,2,1,1,1,1,2,1,1,1
2331,2410,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2334,2368,GSI005,0,Reprovado,0,0,2,2,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
2335,2332,GSI005,63,Aprovado,1,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,1,0,1
2336,1641,GSI005,0,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
2337,2410,GSI005,63,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
