IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2338,2410,GSI005,71,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,0,1,2,1,1,1
2342,2367,GSI005,17,Reprovado,1,1,2,2,1,2,2,0,1,0,2,2,0,0,1,0,2,1,1,1
2344,2368,GSI005,89,Aprovado,0,0,2,2,1,0,2,1,2,2,1,1,2,0,2,1,2,1,1,1
2345,1671,GSI005,0,Reprovado,1,0,1,2,0,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2346,2418,GSI005,79,Aprovado,1,1,0,1,1,1,2,0,2,2,1,1,2,0,2,1,2,1,1,1
2347,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2357,2367,GSI005,0,Reprovado,1,0,2,2,1,2,2,1,0,1,2,2,0,0,1,0,2,0,0,0
2358,2367,GSI005,0,Reprovado,1,0,2,2,1,2,2,0,1,1,2,2,0,0,1,0,2,1,1,1
2359,2332,GSI005,0,Reprovado,1,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2360,2367,GSI005,82,Aprovado,1,1,2,2,1,2,2,1,0,1,2,2,1,1,1,1,2,1,1,1
2361,2332,GSI005,0,Reprovado,1,1,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2362,2367,GSI005,0,Reprovado,1,1,2,2,1,2,2,0,0,0,2,2,0,0,1,0,2,1,0,0
2367,2367,GSI005,68,Aprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2368,2367,GSI005,28,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,0,1,1,2,1,1,0
2369,2332,GSI005,60,Aprovado,1,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,1,0,1
2370,2367,GSI005,15,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2372,2367,GSI005,36,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2373,2367,GSI005,26,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2375,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
2376,1671,GSI005,21,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,0,2,1,1,2
2377,2332,GSI005,76,Aprovado,1,1,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,1,1,1
2378,2367,GSI005,1,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,0,0,1,0,2,0,1,0
2379,2367,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,0,1
2380,2367,GSI005,5,Reprovado,1,1,2,2,1,2,2,1,0,0,2,2,1,0,1,0,2,1,1,0
2382,1582,GSI005,31,Reprovado,0,0,0,1,0,2,1,1,1,2,2,1,0,0,2,2,2,0,1,2
2383,2367,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,0,0,2,2,0,0,0,0,2,0,0,0
2384,2332,GSI005,18,Reprovado,1,1,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,1,1
2385,2367,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2386,2367,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,0,1,2,1,1,1
2388,2367,GSI005,0,Reprovado,1,0,2,2,1,2,2,0,0,0,2,2,0,0,1,0,2,0,0,0
2389,2367,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2393,2367,GSI005,41,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
2404,2367,GSI005,24,Reprovado,1,1,2,2,1,2,2,0,1,1,2,2,1,1,1,1,2,1,1,1
2406,2332,GSI005,10,Reprovado,1,1,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,1,0,1
2407,2326,GSI005,61,Aprovado,1,1,2,2,1,2,2,1,0,2,2,2,1,0,1,1,2,1,1,1
2409,2326,GSI005,80,Aprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2410,2326,GSI005,0,Reprovado,1,0,2,2,0,2,2,0,0,2,2,2,1,0,0,0,2,0,1,1
2411,2326,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2412,2326,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2423,2326,GSI005,17,Reprovado,1,0,2,2,1,2,2,0,0,2,2,2,0,0,1,1,2,0,1,1
2424,2326,GSI005,0,Reprovado,1,0,2,2,0,2,2,1,0,2,2,2,0,0,0,1,2,1,1,1
2425,2326,GSI005,41,Reprovado,1,1,2,2,1,2,2,1,0,2,2,2,0,1,1,1,2,1,1,1
2426,2260,GSI005,6,Reprovado,0,0,1,1,0,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2433,1671,GSI005,0,Reprovado,1,0,1,2,1,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2434,2326,GSI005,0,Reprovado,1,0,2,2,1,2,2,0,1,2,2,2,1,0,1,1,2,1,1,1
2435,1671,GSI005,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2
2436,2326,GSI005,20,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,0,1,1,1,2,1,1,1
2437,2326,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2438,2326,GSI005,7,Reprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2439,2326,GSI005,9,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2440,2326,GSI005,27,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2441,2326,GSI005,8,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2445,2326,GSI005,13,Reprovado,1,0,2,2,0,2,2,1,0,2,2,2,0,0,1,1,2,1,1,1
2446,2326,GSI005,9,Reprovado,1,0,2,2,1,2,2,1,0,2,2,2,0,0,1,1,2,1,1,1
2447,2326,GSI005,6,Reprovado,1,0,2,2,0,2,2,1,0,2,2,2,0,0,1,0,2,1,1,1
2448,2326,GSI005,33,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2449,2326,GSI005,35,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,0,1,1,1,2,1,1,1
2450,2260,GSI005,11,Reprovado,0,0,0,1,0,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2452,2326,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,0,0,1,1,2,1,1,1
2454,2326,GSI005,0,Reprovado,1,1,2,2,1,2,2,0,0,2,2,2,0,0,1,0,2,1,1,1
2456,2326,GSI005,28,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,0,1,1,1,2,1,1,1
2457,2326,GSI005,47,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2460,2326,GSI005,0,Reprovado,1,0,2,2,0,2,2,0,0,2,2,2,0,0,1,1,2,0,1,1
2464,2326,GSI005,73,Aprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
2467,2260,GSI005,40,Reprovado,0,1,1,0,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2468,2260,GSI005,0,Reprovado,0,0,0,0,0,2,0,2,1,2,2,2,1,1,2,2,2,1,1,1
2469,2260,GSI005,81,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2471,2154,GSI005,63,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2472,2059,GSI005,63,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2482,1582,GSI005,9,Reprovado,0,1,1,0,0,2,0,0,0,2,2,1,0,0,2,2,2,0,0,2
2483,2189,GSI005,68,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2485,2189,GSI005,72,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2486,2154,GSI005,68,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2487,2260,GSI005,61,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2494,2260,GSI005,0,Reprovado,1,1,1,1,1,2,0,2,1,2,2,2,1,1,2,2,2,1,1,1
2495,2260,GSI005,74,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2496,2260,GSI005,87,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2497,2260,GSI005,67,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2498,1671,GSI005,0,Reprovado,1,0,1,2,0,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2499,2189,GSI005,67,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2500,2260,GSI005,26,Reprovado,1,0,0,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2501,1911,GSI005,64,Aprovado,0,0,0,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1
2502,2260,GSI005,13,Reprovado,0,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2503,1911,GSI005,61,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
2506,1582,GSI005,0,Reprovado,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
2507,2260,GSI005,20,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2508,2260,GSI005,14,Reprovado,1,0,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2509,2260,GSI005,32,Reprovado,0,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2510,2189,GSI005,63,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2511,2260,GSI005,16,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2512,2260,GSI005,60,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2513,2260,GSI005,11,Reprovado,0,0,0,1,0,2,0,2,1,2,2,2,1,1,2,2,2,1,1,1
2515,2189,GSI005,33,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2516,2189,GSI005,38,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2517,1671,GSI005,64,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,0,2,1,1,2
2518,2260,GSI005,17,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2519,2260,GSI005,62,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2520,2189,GSI005,8,Reprovado,1,1,1,0,2,2,2,1,0,2,2,2,0,0,0,2,2,0,0,1
2525,2260,GSI005,42,Reprovado,1,0,1,1,0,2,0,2,1,2,2,2,1,1,2,2,2,1,1,1
2526,2260,GSI005,16,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2527,2260,GSI005,66,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
2528,2260,GSI005,22,Reprovado,1,1,1,1,1,2,0,2,1,2,2,2,1,1,2,2,2,1,1,1
2530,1671,GSI005,4,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,0,2,0,2,1,1,2
2532,1981,GSI005,15,Reprovado,0,0,0,0,1,2,0,2,0,2,2,2,1,0,0,0,2,1,1,1
2533,1582,GSI005,0,Reprovado,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
2534,2189,GSI005,11,Reprovado,1,1,1,0,2,2,2,1,0,2,2,2,0,0,0,2,2,0,0,1
2538,2189,GSI005,73,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2540,2189,GSI005,66,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2541,1671,GSI005,0,Reprovado,1,0,0,2,0,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2547,2189,GSI005,69,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2548,2154,GSI005,61,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2549,2189,GSI005,74,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2550,2189,GSI005,82,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2552,2189,GSI005,67,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2553,2189,GSI005,68,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2554,2189,GSI005,71,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2555,1671,GSI005,66,Aprovado,1,0,1,2,1,1,2,2,2,0,2,2,1,1,2,1,2,1,1,2
2572,2189,GSI005,74,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2573,2189,GSI005,22,Reprovado,1,1,1,1,2,2,2,1,0,2,2,2,0,1,0,2,2,0,0,1
2574,1641,GSI005,11,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
2575,2189,GSI005,67,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2577,1963,GSI005,0,Reprovado,0,0,0,0,1,2,1,0,2,0,2,2,0,0,2,2,2,0,0,2
2578,2189,GSI005,0,Reprovado,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
2579,2189,GSI005,0,Reprovado,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
2580,1641,GSI005,7,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
2584,1675,GSI005,60,Aprovado,1,1,1,2,0,2,0,0,1,2,2,2,2,1,1,1,2,1,1,2
2585,2189,GSI005,9,Reprovado,1,1,1,0,2,2,2,1,0,2,2,2,0,0,0,2,2,0,0,1
2588,1582,GSI005,70,Aprovado,0,1,1,1,0,2,1,1,1,2,2,0,1,1,2,2,2,1,1,2
2589,2154,GSI005,0,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2608,1675,GSI005,0,Reprovado,1,0,0,2,0,2,0,0,0,2,2,2,2,0,0,0,2,0,0,2
2609,2154,GSI005,0,Reprovado,1,2,1,0,2,2,2,1,0,2,2,2,0,1,0,2,2,0,0,0
2610,1671,GSI005,0,Reprovado,1,0,0,2,0,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2611,2154,GSI005,0,Reprovado,1,2,1,0,2,2,2,1,0,2,2,2,0,1,0,2,2,0,0,0
2618,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2619,2154,GSI005,66,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2620,2154,GSI005,71,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2621,2059,GSI005,0,Reprovado,0,2,0,0,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2622,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2623,2093,GSI005,0,Reprovado,1,2,1,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
2624,2154,GSI005,72,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2625,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2626,2154,GSI005,75,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2628,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2629,2154,GSI005,68,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2630,2154,GSI005,82,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2631,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2632,2154,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2633,2154,GSI005,78,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2634,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2635,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2636,2154,GSI005,11,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2637,1582,GSI005,0,Reprovado,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
2638,2154,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2639,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2640,2154,GSI005,52,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2641,2154,GSI005,67,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2643,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2644,2154,GSI005,15,Reprovado,1,2,1,0,2,2,2,1,0,2,2,2,0,1,0,2,2,0,0,0
2649,2154,GSI005,61,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2654,2154,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2656,1671,GSI005,60,Aprovado,1,1,1,2,0,1,2,2,2,1,2,2,1,1,2,0,2,1,1,2
2657,1671,GSI005,51,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2
2658,1671,GSI005,61,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,0,2,1,2,1,1,2
2663,2093,GSI005,7,Reprovado,1,2,1,0,2,2,2,1,1,2,2,2,0,0,0,2,2,1,0,1
2673,2093,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2674,2093,GSI005,42,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,0,0,0,2,2,1,0,1
2675,2024,GSI005,0,Reprovado,0,1,0,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2676,2093,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,0,1,0,2,2,1,1,1
2677,2093,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2678,2093,GSI005,83,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2684,2093,GSI005,66,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2685,2093,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2686,2093,GSI005,73,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2687,2093,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2688,2093,GSI005,68,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2689,2093,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2690,1671,GSI005,60,Aprovado,1,0,0,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2
2698,1671,GSI005,0,Reprovado,1,0,1,2,0,1,2,2,2,0,2,2,0,0,2,0,2,0,1,2
2699,1641,GSI005,18,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
2700,2093,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2701,2093,GSI005,63,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2702,2093,GSI005,63,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2703,1671,GSI005,61,Aprovado,1,1,0,2,1,1,2,2,2,1,2,2,0,1,2,0,2,1,1,2
2704,2093,GSI005,69,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2705,2093,GSI005,0,Reprovado,1,2,1,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
2706,1671,GSI005,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2
2707,2093,GSI005,0,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2710,1671,GSI005,30,Reprovado,1,1,0,2,0,1,2,2,2,1,2,2,1,1,2,1,2,0,1,2
2711,1961,GSI005,70,Aprovado,0,1,0,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2725,2093,GSI005,69,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2726,2093,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2727,1582,GSI005,0,Reprovado,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
2734,1996,GSI005,61,Aprovado,1,1,0,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2737,2059,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2738,2059,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2740,2059,GSI005,76,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2741,1582,GSI005,12,Reprovado,1,1,1,0,1,2,1,1,1,2,2,1,0,0,2,2,2,0,0,2
2742,2059,GSI005,6,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2745,2059,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2746,2024,GSI005,70,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2747,2059,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2748,2059,GSI005,6,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2750,1675,GSI005,4,Reprovado,1,0,0,2,1,2,0,1,0,2,2,2,2,0,0,0,2,0,0,2
2752,2059,GSI005,78,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2754,1981,GSI005,80,Aprovado,1,1,1,0,1,2,1,2,0,2,2,2,1,1,0,0,2,1,1,1
2756,2059,GSI005,62,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2757,2059,GSI005,61,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2758,2059,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2760,1641,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
2766,2059,GSI005,79,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2767,2059,GSI005,61,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2768,2059,GSI005,0,Reprovado,0,2,0,0,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2769,2059,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2770,1981,GSI005,38,Reprovado,1,1,0,1,1,2,0,2,1,2,2,2,1,0,0,0,2,1,1,1
2773,2059,GSI005,69,Aprovado,1,2,1,0,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2776,1582,GSI005,0,Reprovado,0,0,1,0,0,2,1,0,0,2,2,0,0,0,2,2,2,0,0,2
2777,1996,GSI005,54,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
2786,2059,GSI005,71,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
